popularity,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.178713,Jason and the Argonauts,104,Adventure,1963-06-19,58,6.8,1963,7120179.372,0.0
0.601084,X: The Man with the X-Ray Eyes,79,Horror,1963-09-18,22,6.3,1963,0.0,0.0
0.144419,Billy Liar,93,Romance,1963-06-05,14,6.0,1963,0.0,0.0
0.142055,The Haunted Palace,87,Horror,1963-08-28,15,6.1,1963,0.0,0.0
0.12157,The Servant,116,Drama,1963-11-01,18,6.2,1963,0.0,0.0
0.115164,Lilies of the Field,94,Comedy,1963-06-04,12,5.0,1963,0.0,0.0
0.094935,The Prize,134,Drama,1963-12-25,11,6.5,1963,0.0,0.0
0.048376,The Kiss of the Vampire,88,Horror,1963-09-11,10,6.7,1963,0.0,0.0
0.045417,La frusta e il corpo,87,Mystery,1963-08-29,11,6.7,1963,473491.9282,0.0
2.485419,Aliens,137,Horror,1986-07-18,2027,7.6,1986,36804018.6,260732097.6
1.528427,Highlander,116,Adventure,1986-03-07,312,6.5,1986,31830502.57,11737497.82
1.522478,Platoon,120,Drama,1986-12-18,650,7.3,1986,11936438.47,275593594.1
1.469796,Top Gun,110,Drama,1986-05-16,1046,6.6,1986,29841096.16,709881085.2
1.36519,Ferris Bueller's Day Off,103,Drama,1986-06-11,755,7.3,1986,11936438.47,139529742.1
1.349043,Stand by Me,89,Crime,1986-08-07,792,7.5,1986,15915251.29,104020093.0
1.346332,AstÃ©rix chez les Bretons,79,Family,1986-12-03,74,6.6,1986,0.0,0.0
1.251215,An American Tail,80,Drama,1986-11-21,181,6.6,1986,0.0,168188400.8
1.161643,The Fly,96,Horror,1986-08-15,502,6.9,1986,29841096.16,120616037.6
1.161139,Nine 1/2 Weeks,117,Drama,1986-02-14,90,5.9,1986,33819908.98,13400486.41
1.136303,The Great Mouse Detective,74,Animation,1986-07-02,174,6.7,1986,27851689.75,163976403.7
1.045604,Pirates,124,Adventure,1986-05-08,22,6.2,1986,79576256.43,3266257.181
1.004166,Allan Quatermain and the Lost City of Gold,99,Action,1986-12-17,32,4.4,1986,0.0,0.0
0.995618,Short Circuit,98,Comedy,1986-05-09,311,6.3,1986,0.0,80964386.64
0.994488,Blue Velvet,120,Crime,1986-08-01,354,7.3,1986,11936438.47,17011867.8
0.971594,Star Trek IV: The Voyage Home,119,Science Fiction,1986-11-25,275,6.6,1986,47745753.86,264591052.6
0.969383,Howard the Duck,110,Fantasy,1986-08-01,105,4.9,1986,73608037.2,75523385.97
0.960984,Big Trouble in Little China,99,Adventure,1986-05-30,347,6.7,1986,49735160.27,21883470.52
0.91418,The Color of Money,119,Drama,1986-10-07,130,6.5,1986,27453808.47,104033983.0
0.889306,The Name of the Rose,130,Drama,1986-09-24,363,7.0,1986,39788128.22,153582174.9
0.828455,Labyrinth,101,Adventure,1986-06-27,336,6.9,1986,49735160.27,25324978.49
0.802539,Cobra,87,Action,1986-03-21,217,5.5,1986,0.0,97564914.83
0.799534,The Hitcher,97,Horror,1986-02-21,62,6.6,1986,0.0,11627817.87
0.772494,"The Karate Kid, Part II",113,Adventure,1986-06-18,211,5.8,1986,224.8029244,228988593.7
0.759795,Flight of the Navigator,90,Family,1986-07-30,119,6.7,1986,0.0,36932560.12
0.731945,Â¡Three Amigos!,102,Comedy,1986-12-12,134,6.3,1986,49735160.27,0.0
0.719299,Raw Deal,106,Action,1986-06-06,82,5.7,1986,16909954.49,32247201.65
0.680643,Crocodile Dundee,97,Adventure,1986-09-26,248,6.2,1986,9947032.054,652930158.9
0.669137,Heartbreak Ridge,130,Action,1986-12-15,121,6.5,1986,29841096.16,84995433.32
0.642842,The Golden Child,94,Action,1986-12-12,152,5.4,1986,49735160.27,158790319.5
0.605767,Ruthless People,93,Comedy,1986-06-26,42,6.3,1986,0.0,142490993.5
0.582226,Poltergeist II: The Other Side,91,Thriller,1986-05-23,73,5.6,1986,37798721.81,81559028.17
0.566943,The Money Pit,91,Comedy,1986-03-15,137,6.4,1986,19894064.11,109416658.3
0.557155,Little Shop of Horrors,94,Horror,1986-12-19,221,6.4,1986,49735160.27,77086305.42
0.551745,Nothing in Common,118,Drama,1986-07-29,16,5.6,1986,0.0,0.0
0.546365,The Mission,126,Adventure,1986-09-29,127,6.8,1986,48740457.07,34253645.34
0.544757,Hoosiers,114,Drama,1986-11-14,62,6.7,1986,17904657.7,56911991.64
0.541302,Friday the 13th Part VI: Jason Lives,86,Horror,1986-08-01,90,5.5,1986,5968219.233,38737835.03
0.532252,The Mosquito Coast,119,Adventure,1986-11-26,45,6.1,1986,0.0,28454040.24
0.524096,From Beyond,86,Horror,1986-06-05,36,5.8,1986,8952328.849,2508641.484
0.523347,"No Retreat, No Surrender",85,Action,1986-05-02,45,6.2,1986,0.0,9274885.236
0.523108,Police Academy 3: Back in Training,83,Action,1986-03-20,115,5.4,1986,0.0,86696666.25
0.516685,Critters,82,Comedy,1986-04-11,112,5.7,1986,3978812.822,26194975.75
0.515686,Pretty in Pink,96,Comedy,1986-02-28,159,6.6,1986,0.0,80514585.83
0.506902,Sid & Nancy,112,Drama,1986-11-07,47,6.6,1986,7957625.643,5623102.977
0.502047,Crossroads,99,Drama,1986-03-14,32,6.7,1986,0.0,11417107.9
0.484711,DÃ¨moni 2,91,Horror,1986-10-09,25,5.4,1986,2984109.616,0.0
0.476819,Hannah and Her Sisters,107,Comedy,1986-02-07,102,7.3,1986,12732201.03,79743448.14
0.464307,Soul Man,104,Comedy,1986-10-24,15,5.4,1986,0.0,0.0
0.461807,King Kong Lives,105,Action,1986-11-21,13,3.5,1986,19894064.11,9372531.271
0.459005,Salvador,123,Drama,1986-04-23,22,6.3,1986,8952328.849,0.0
0.438751,The Transformers: The Movie,84,Animation,1986-08-08,70,7.2,1986,0.0,11352460.15
0.438164,Jumpin' Jack Flash,100,Romance,1986-10-09,39,5.3,1986,0.0,0.0
0.437451,Down and Out in Beverly Hills,103,Comedy,1986-01-31,19,5.1,1986,27851689.75,123610225.5
0.433281,The Big Easy,102,Drama,1986-11-27,18,6.1,1986,0.0,0.0
0.425424,Maximum Overdrive,97,Action,1986-07-25,68,5.4,1986,19894064.11,14788576.83
0.400218,A Room with a View,117,Drama,1986-03-07,80,6.6,1986,5968219.233,41711175.99
0.399032,Firewalker,104,Action,1986-11-21,25,4.9,1986,0.0,23772380.08
0.389778,Peggy Sue Got Married,103,Comedy,1986-10-05,57,5.7,1986,35809315.4,82327289.19
0.385622,Something Wild,113,Action,1986-11-07,28,6.6,1986,0.0,16637344.14
0.385105,April Fool's Day,89,Horror,1986-03-28,29,6.1,1986,9947032.054,0.0
0.384232,Psycho III,93,Horror,1986-06-27,26,4.7,1986,0.0,28809799.82
0.375434,Mona Lisa,104,Drama,1986-06-13,24,6.4,1986,0.0,0.0
0.65576,Down by Law,107,Crime,1986-05-01,60,7.3,1986,0.0,0.0
0.369463,Black Moon Rising,100,Science Fiction,1986-01-10,10,5.6,1986,0.0,13204814.36
0.356864,Henry: Portrait of a Serial Killer,83,Horror,1986-09-24,40,6.1,1986,220824.1116,0.0
0.350539,Mala Noche,78,Drama,1986-02-05,11,5.6,1986,44761.64424,0.0
0.3478,The Wraith,93,Romance,1986-11-21,48,5.9,1986,5371397.309,6962922.438
0.345381,Trick or Treat,98,Horror,1986-10-24,16,5.0,1986,0.0,13522429.07
0.327717,The Texas Chainsaw Massacre 2,101,Horror,1986-08-22,43,5.7,1986,9350210.131,15966721.21
0.325629,Back to School,96,Comedy,1986-06-13,45,6.6,1986,0.0,181549250.2
0.324099,Heartburn,108,Comedy,1986-07-25,23,6.2,1986,0.0,0.0
0.323711,Gung Ho,111,Comedy,1986-03-13,22,6.2,1986,0.0,72835371.65
0.317816,Tough Guys,104,Comedy,1986-10-03,11,4.9,1986,0.0,0.0
0.311858,Deadly Friend,91,Mystery,1986-10-10,28,6.5,1986,0.0,17882239.08
0.311655,Nan bei Shao Lin,90,Action,1986-03-01,10,6.7,1986,19894064.11,0.0
0.311025,About Last Night...,113,Comedy,1986-07-02,21,5.0,1986,0.0,76994623.63
0.309218,F/X,109,Crime,1986-02-07,34,6.1,1986,0.0,40989162.71
0.306425,Luxo Jr.,2,Animation,1986-08-17,81,7.3,1986,0.0,0.0
0.302986,House,93,Comedy,1986-02-28,51,5.5,1986,5968219.233,0.0
0.207606,Invaders from Mars,100,Science Fiction,1986-01-01,20,5.1,1986,23872876.93,9717579.887
0.289554,Clockwise,96,Comedy,1986-03-01,19,5.7,1986,0.0,0.0
0.287424,Class of Nuke 'Em High,85,Horror,1986-12-12,15,5.8,1986,3978812.822,0.0
0.284705,Running Scared,107,Thriller,1986-06-27,26,6.6,1986,0.0,0.0
0.277984,The Manhattan Project,118,Science Fiction,1986-06-13,11,6.0,1986,35809315.4,7758685.002
0.268676,Rad,91,Drama,1986-03-21,15,7.4,1986,0.0,4010408.574
0.258898,At Close Range,111,Crime,1986-04-18,21,6.0,1986,12931141.67,4669136.846
0.258334,One Crazy Summer,89,Drama,1986-08-08,21,6.7,1986,0.0,0.0
0.256518,Witchboard,98,Horror,1986-12-31,22,5.6,1986,0.0,0.0
0.314511,Round Midnight,133,Drama,1986-09-23,11,6.5,1986,0.0,0.0
0.253984,Iron Eagle,117,Action,1986-01-17,40,4.4,1986,0.0,0.0
0.459144,Legal Eagles,116,Comedy,1986-06-18,22,5.3,1986,0.0,0.0
0.231591,The Delta Force,125,Action,1986-02-14,43,5.0,1986,0.0,35349563.57
0.247524,No Mercy,106,Action,1986-12-19,13,5.3,1986,0.0,24477465.5
0.245607,Troll,82,Fantasy,1986-01-17,22,4.6,1986,2188347.052,10843886.31
0.22737,Caravaggio,93,Drama,1986-08-29,13,4.7,1986,0.0,0.0
0.233302,The Boy Who Could Fly,114,Drama,1986-08-15,18,5.6,1986,0.0,14278827.24
0.217599,The Clan of the Cave Bear,98,Adventure,1986-01-17,10,4.7,1986,29841096.16,0.0
0.21335,Night of the Creeps,88,Comedy,1986-08-21,26,6.8,1986,0.0,0.0
0.208365,Chopping Mall,77,Horror,1986-03-21,20,5.1,1986,1591525.129,0.0
0.203663,Armed and Dangerous,88,Action,1986-08-15,20,5.1,1986,23872876.93,31722147.56
0.201891,Haunted Honeymoon,82,Comedy,1986-07-25,18,5.3,1986,0.0,15981691.49
0.200781,Children of a Lesser God,119,Drama,1986-09-13,25,6.7,1986,0.0,63368721.56
0.19577,MacskafogÃ³,96,Animation,1986-10-02,12,8.0,1986,0.0,0.0
0.215644,Lucas,108,Comedy,1986-03-28,24,5.7,1986,0.0,0.0
0.181563,Wildcats,106,Comedy,1986-02-14,21,6.3,1986,0.0,0.0
0.167621,Club Paradise,96,Comedy,1986-07-11,10,4.1,1986,29841096.16,24486650.59
0.155043,Youngblood,110,Drama,1986-01-31,24,5.5,1986,0.0,0.0
0.139942,She's Gotta Have It,84,Comedy,1986-08-08,11,5.2,1986,0.0,0.0
0.13993,Captain EO,17,Science Fiction,1986-01-01,10,6.2,1986,0.0,0.0
0.090923,When the Wind Blows,80,Animation,1986-10-24,18,7.3,1986,0.0,0.0
0.063527,Kuryer,88,Drama,1986-06-06,11,7.4,1986,0.0,0.0
0.094098,SpaceCamp,107,Family,1986-06-06,23,6.2,1986,35809315.4,19292744.14
0.058402,Dead End Drive-In,87,Action,1986-08-13,10,5.6,1986,0.0,0.0
0.087852,Absolute Beginners,108,Fantasy,1986-01-01,10,5.0,1986,0.0,0.0
0.080517,Gothic,84,Drama,1986-11-30,10,4.2,1986,0.0,0.0
0.076196,Vamp,93,Comedy,1986-07-18,12,5.2,1986,3779872.181,9531098.898
0.068835,Manhunter,119,Crime,1986-08-14,163,6.6,1986,29841096.16,17150531.42
0.066529,TerrorVision,83,Horror,1986-02-14,14,5.1,1986,0.0,0.0
0.216201,Lady Jane,142,Drama,1986-02-07,13,6.4,1986,16909954.49,0.0
0.001567,Yuppies 2,104,Comedy,1986-01-01,11,5.0,1986,0.0,0.0
2.272486,Robin Hood,83,Animation,1973-11-08,641,6.9,1973,73667393.68,157434425.0
2.010733,The Exorcist,122,Drama,1973-12-26,1113,7.2,1973,39289276.63,2167324901.0
1.549139,Live and Let Die,121,Adventure,1973-07-05,293,6.1,1973,34378117.05,794516768.9
1.087374,Mean Streets,110,Drama,1973-10-02,141,7.1,1973,2455579.789,14733478.74
0.993066,Enter the Dragon,99,Crime,1973-08-17,279,7.0,1973,4174485.642,442004362.1
0.971417,Westworld,88,Action,1973-10-22,132,6.4,1973,0.0,0.0
0.876503,Battle for the Planet of the Apes,93,Action,1973-06-14,99,5.3,1973,8348971.284,43437217.45
0.874266,Don't Look Now,110,Thriller,1973-12-03,60,6.7,1973,7366739.368,0.0
0.863156,The Sting,129,Comedy,1973-12-25,304,7.7,1973,27011377.68,783901253.3
0.82316,Magnum Force,124,Action,1973-12-24,96,6.9,1973,0.0,195306994.1
0.79974,High Plains Drifter,105,Western,1973-04-19,126,7.1,1973,0.0,0.0
0.718864,The Day of the Jackal,143,Action,1973-05-15,64,6.7,1973,0.0,0.0
0.700695,Breezy,108,Drama,1973-11-18,15,7.1,1973,0.0,0.0
0.684079,American Graffiti,110,Comedy,1973-08-01,145,6.5,1973,3815970.993,564783351.6
0.621476,Soylent Green,97,Mystery,1973-04-19,124,6.6,1973,0.0,14.73347874
0.600434,Papillon,151,Crime,1973-12-13,191,7.4,1973,58933914.95,261602737.3
0.5684,Sleeper,89,Science Fiction,1973-12-17,93,6.9,1973,9822319.158,90093891.55
0.549206,Jesus Christ Superstar,108,Drama,1973-08-15,63,6.9,1973,0.0,64827306.44
0.50142,Serpico,129,Crime,1973-12-05,200,7.3,1973,14733478.74,146352555.4
0.420768,Charley Varrick,111,Action,1973-09-19,21,6.8,1973,0.0,0.0
0.419331,Paper Moon,102,Comedy,1973-05-09,50,7.7,1973,0.0,0.0
0.412189,The Three Musketeers,105,Action,1973-12-11,32,7.0,1973,0.0,0.0
0.392936,The Long Goodbye,113,Thriller,1973-03-07,45,7.0,1973,0.0,0.0
0.384763,Pat Garrett & Billy the Kid,106,Western,1973-05-23,18,7.4,1973,22781803.56,0.0
0.38388,The Golden Voyage of Sinbad,105,Action,1973-12-20,15,6.3,1973,0.0,54022755.37
0.378597,The Legend of Hell House,95,Horror,1973-06-15,22,6.5,1973,0.0,0.0
0.240731,The Last Detail,103,Comedy,1973-12-11,32,6.8,1973,0.0,0.0
0.359048,Charlotte's Web,94,Animation,1973-03-01,59,6.3,1973,0.0,0.0
0.355622,Cahill U.S. Marshal,103,Drama,1973-07-11,11,5.0,1973,0.0,0.0
0.339193,Badlands,94,Crime,1973-10-15,116,7.3,1973,0.0,0.0
0.338084,Coffy,91,Action,1973-06-13,20,7.1,1973,2455579.789,0.0
0.318061,The Vault of Horror,83,Horror,1973-03-16,12,6.5,1973,0.0,0.0
0.257127,Sisters,93,Horror,1973-03-27,21,7.0,1973,2455579.789,0.0
0.244874,The Train Robbers,92,Action,1973-02-07,13,6.8,1973,0.0,0.0
0.238043,A Charlie Brown Thanksgiving,25,Animation,1973-11-20,23,7.6,1973,0.0,0.0
0.420585,Walking Tall,125,Action,1973-02-22,12,6.4,1973,0.0,0.0
0.203942,Frankenstein and the Monster from Hell,93,Horror,1973-03-31,10,6.7,1973,0.0,0.0
0.200129,The Holy Mountain,114,Drama,1973-05-01,59,7.4,1973,0.0,0.0
0.251582,Electra Glide in Blue,114,Thriller,1973-08-18,10,6.1,1973,0.0,0.0
0.272663,The Friends of Eddie Coyle,102,Crime,1973-06-26,15,6.9,1973,0.0,0.0
0.385313,The Way We Were,118,Drama,1973-10-17,36,6.9,1973,0.0,221002181.0
0.021941,VÃ©ritÃ©s et Mensonges,89,Documentary,1973-03-13,31,7.0,1973,0.0,0.0
0.175339,The Offence,112,Drama,1973-01-11,16,7.3,1973,0.0,0.0
0.162168,The Satanic Rites of Dracula,87,Horror,1973-11-03,11,4.8,1973,0.0,0.0
0.145079,Sssssss,99,Horror,1973-07-06,13,6.5,1973,0.0,0.0
0.144305,Messiah of Evil,90,Mystery,1973-01-01,14,6.9,1973,0.0,0.0
0.143165,Don't Be Afraid of the Dark,74,TV Movie,1973-10-10,10,5.9,1973,0.0,0.0
0.139386,The Seven-Ups,103,Action,1973-01-01,13,6.6,1973,0.0,0.0
0.135693,Scarecrow,112,Drama,1973-04-11,20,6.5,1973,0.0,0.0
0.396864,The Wicker Man,99,Horror,1973-12-01,143,6.7,1973,0.0,0.0
0.11138,Flesh for Frankenstein,95,Horror,1973-11-30,12,4.8,1973,2210021.81,0.0
0.106051,The Crazies,103,Action,1973-03-16,21,6.0,1973,1350568.884,0.0
0.09398,The Last of Sheila,120,Drama,1973-06-14,11,6.9,1973,0.0,0.0
0.069999,Theatre of Blood,104,Comedy,1973-03-15,17,6.8,1973,0.0,0.0
0.066994,Dillinger,107,Action,1973-07-20,10,6.7,1973,4911159.579,9822319.158
1.936962,The Aristocats,78,Animation,1970-12-24,625,7.0,1970,22465473.38,312692751.0
0.797231,Beneath the Planet of the Apes,95,Adventure,1970-05-01,163,5.9,1970,16849105.03,106709414.7
0.717333,MASH,116,Comedy,1970-01-24,126,6.8,1970,19657289.2,458295656.9
0.492877,Kelly's Heroes,144,Action,1970-06-22,80,6.7,1970,0.0,29205115.39
0.490192,Taste the Blood of Dracula,95,Horror,1970-05-07,13,6.4,1970,0.0,0.0
0.467344,Patton,172,Drama,1970-01-25,188,6.9,1970,67396420.13,504349877.3
0.396028,Love Story,99,Drama,1970-12-16,56,6.6,1970,12356010.36,766072642.1
0.3881,Ryan's Daughter,195,Drama,1970-12-09,10,7.0,1970,0.0,0.0
0.381352,Tora! Tora! Tora!,144,History,1970-09-23,93,6.6,1970,143133147.2,165954086.2
0.374514,Beyond the Valley of the Dolls,109,Comedy,1970-07-17,19,6.2,1970,0.0,0.0
0.568645,Two Mules for Sister Sara,116,Western,1970-06-16,54,6.3,1970,0.0,28362660.14
0.336237,Airport,137,Action,1970-03-05,33,6.2,1970,56163683.44,564384086.6
0.279079,Zabriskie Point,110,Drama,1970-02-09,30,6.5,1970,39314578.41,5054731.51
0.330846,Scream and Scream Again,95,Horror,1970-02-13,10,6.4,1970,0.0,0.0
0.318475,Santa Claus Is Comin' to Town,48,TV Movie,1970-12-14,24,6.5,1970,0.0,0.0
0.299819,Catch-22,121,War,1970-06-24,30,6.7,1970,0.0,0.0
0.290174,Little Big Man,139,Action,1970-12-14,44,7.2,1970,84245525.16,177250068.8
0.284436,Colossus: The Forbin Project,100,Science Fiction,1970-04-08,17,6.6,1970,0.0,0.0
0.281532,Soldier Blue,112,Action,1970-08-12,18,7.1,1970,0.0,0.0
0.268472,The Twelve Chairs,94,Comedy,1970-10-28,10,6.1,1970,0.0,0.0
0.42443,Scrooge,113,Fantasy,1970-11-05,17,5.8,1970,0.0,0.0
0.250313,"Nachts, wenn Dracula erwacht",98,Horror,1970-04-03,10,6.4,1970,0.0,0.0
0.244412,Performance,101,Music,1970-08-03,24,6.2,1970,0.0,0.0
0.218311,Five Easy Pieces,98,Drama,1970-09-12,42,6.8,1970,0.0,0.0
0.20907,The Wizard of Gore,95,Horror,1970-10-23,12,4.3,1970,336982.1006,0.0
0.203225,Woodstock,225,Documentary,1970-03-26,33,6.2,1970,0.0,0.0
0.193759,The Ballad of Cable Hogue,121,Action,1970-05-13,19,7.3,1970,20875737.85,19657289.2
0.178967,Carry On Up the Jungle,89,Comedy,1970-01-03,10,6.5,1970,0.0,0.0
0.177166,A Man Called Horse,114,Action,1970-05-01,26,6.6,1970,0.0,0.0
0.291051,Gimme Shelter,91,Documentary,1970-12-06,21,7.6,1970,0.0,0.0
0.15734,Chisum,111,Action,1970-07-23,18,6.7,1970,33698210.06,0.0
0.146683,Let It Be,81,Documentary,1970-05-13,16,6.3,1970,0.0,0.0
0.2348,Rio Lobo,114,Action,1970-12-18,17,5.7,1970,0.0,0.0
0.133551,Deep End,90,Romance,1970-09-01,13,6.1,1970,0.0,0.0
0.429246,The Private Life of Sherlock Holmes,125,Adventure,1970-10-29,21,6.7,1970,56163683.44,8424552.516
0.09215,Waterloo,128,Action,1970-10-26,10,6.2,1970,140409208.6,0.0
0.085301,The Vampire Lovers,91,Horror,1970-10-04,16,6.5,1970,0.0,0.0
0.080626,And Soon the Darkness,99,Mystery,1970-09-10,10,7.5,1970,0.0,0.0
0.194705,The Man Who Haunted Himself,94,Crime,1970-02-18,13,6.3,1970,0.0,0.0
0.02076,There Was a Crooked Man...,126,Action,1970-09-18,10,6.7,1970,0.0,0.0
1.910465,Thunderball,130,Adventure,1965-12-16,331,6.3,1965,76126200.63,977153544.5
1.313676,The Sound of Music,174,Drama,1965-03-02,620,7.2,1965,56748622.29,1129534862.0
1.282053,Doctor Zhivago,197,Drama,1965-12-22,126,6.9,1965,96887891.71,773178594.1
0.622157,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,138,Action,1965-06-03,19,6.6,1965,38755156.69,207270882.6
0.600975,A Charlie Brown Christmas,25,Animation,1965-12-09,84,7.6,1965,0.0,0.0
0.484904,Ten Little Indians,90,Crime,1965-09-09,12,6.6,1965,0.0,0.0
0.350775,Dr. Terror's House of Horrors,98,Horror,1965-02-23,16,5.9,1965,0.0,0.0
0.118301,In Harm's Way,165,War,1965-04-06,11,6.6,1965,0.0,0.0
0.332191,The Flight of the Phoenix,142,Adventure,1965-12-15,26,6.3,1965,0.0,0.0
0.624024,Help!,92,Comedy,1965-07-29,38,6.7,1965,10380845.54,0.0
0.314916,The Sons of Katie Elder,122,Action,1965-12-26,26,6.9,1965,0.0,0.0
0.306394,The Ipcress File,109,Thriller,1965-03-18,43,6.6,1965,0.0,0.0
0.289649,"Faster, Pussycat! Kill! Kill!",83,Action,1965-08-06,27,6.4,1965,311425.3662,0.0
0.256709,The Cincinnati Kid,102,Drama,1965-10-15,22,6.8,1965,0.0,0.0
0.250043,What's New Pussycat?,108,Comedy,1965-06-22,24,6.0,1965,0.0,0.0
0.243896,Von Ryan's Express,117,Action,1965-06-23,20,6.2,1965,39862446.88,0.0
0.225062,Operation Crossbow,115,Action,1965-04-01,10,5.7,1965,795.8648248,0.0
0.201703,The Spy Who Came in from the Cold,112,Drama,1965-12-16,26,6.4,1965,0.0,0.0
0.199141,Dr. Goldfoot and the Bikini Machine,88,Comedy,1965-11-06,10,6.4,1965,0.0,0.0
0.246816,The Hill,123,Drama,1965-06-22,15,7.2,1965,0.0,0.0
0.191276,Shenandoah,105,Action,1965-06-03,19,5.4,1965,0.0,0.0
0.145019,The Heroes of Telemark,131,Action,1965-11-22,15,5.6,1965,0.0,0.0
0.168025,Darling,128,Drama,1965-08-03,16,5.8,1965,0.0,0.0
0.160842,Battle of the Bulge,167,Drama,1965-04-02,31,6.0,1965,0.0,0.0
0.151644,Repulsion,105,Drama,1965-06-01,91,7.1,1965,2076169.108,0.0
0.102242,The Skull,83,Thriller,1965-06-09,10,5.3,1965,0.0,0.0
0.127948,Bunny Lake Is Missing,107,Thriller,1965-10-03,14,5.5,1965,0.0,0.0
0.146033,The Greatest Story Ever Told,199,Drama,1965-02-15,13,5.7,1965,138411273.9,83046764.33
0.141221,Cat Ballou,97,Comedy,1965-06-24,26,6.3,1965,0.0,0.0
0.169392,The Agony and the Ecstasy,138,Drama,1965-10-07,16,6.4,1965,0.0,0.0
0.119918,Major Dundee,123,Action,1965-04-07,18,5.2,1965,26298142.04,0.0
0.100102,Ship of Fools,149,War,1965-07-29,10,4.5,1965,0.0,0.0
0.073488,That Darn Cat!,112,Comedy,1965-12-02,14,5.9,1965,0.0,0.0
0.014759,I Saw What You Did,82,Horror,1965-07-21,11,4.4,1965,0.0,0.0
0.00477,"Die, Monster, Die!",80,Drama,1965-10-26,10,6.4,1965,0.0,0.0
1.778746,On Her Majesty's Secret Service,142,Adventure,1969-12-12,258,6.4,1969,41609849.41,487278044.1
1.357317,Butch Cassidy and the Sundance Kid,110,History,1969-09-23,379,7.0,1969,35665585.21,608151066.3
0.897684,Easy Rider,95,Action,1969-05-07,186,6.6,1969,2139935.112,0.0
0.859806,Midnight Cowboy,113,Drama,1969-05-25,124,7.0,1969,21399351.12,266214187.3
0.615889,The Wild Bunch,145,Adventure,1969-06-17,121,7.2,1969,37116502.82,3796250.834
0.589059,Take the Money and Run,85,Comedy,1969-08-18,77,6.9,1969,8916396.302,0.0
0.575,Battle of Britain,151,Action,1969-09-15,40,6.1,1969,71331170.41,0.0
0.567962,Topaz,143,Action,1969-12-18,36,5.7,1969,23777056.8,0.0
0.52866,Frosty the Snowman,25,Family,1969-12-07,43,6.7,1969,0.0,0.0
0.427518,"They Shoot Horses, Don't They?",129,Drama,1969-12-10,16,6.7,1969,0.0,0.0
0.411816,Paint Your Wagon,158,Drama,1969-10-15,28,5.1,1969,0.0,0.0
0.396686,"Hello, Dolly!",146,Comedy,1969-12-12,33,5.8,1969,0.0,0.0
0.33743,Kes,110,Drama,1969-11-18,44,7.3,1969,0.0,0.0
0.386778,Mackenna's Gold,128,Action,1969-01-01,17,6.2,1969,0.0,0.0
0.345405,A Boy Named Charlie Brown,86,Animation,1969-12-04,10,5.1,1969,0.0,0.0
0.338357,The Computer Wore Tennis Shoes,91,Comedy,1969-12-29,11,5.9,1969,0.0,0.0
0.311288,True Grit,128,Drama,1969-06-11,98,7.0,1969,0.0,84705764.87
0.305709,Cactus Flower,103,Comedy,1969-12-16,19,6.8,1969,0.0,0.0
0.301732,Women in Love,131,Drama,1969-09-01,13,5.0,1969,7430330.251,0.0
0.26714,The Valley of Gwangi,96,Thriller,1969-07-24,12,3.9,1969,0.0,0.0
0.214344,Support Your Local Sheriff,92,Comedy,1969-03-26,18,6.4,1969,0.0,0.0
0.224638,The Bridge at Remagen,117,Action,1969-06-25,17,5.1,1969,0.0,0.0
0.330802,Carry On Again Doctor,85,Comedy,1969-12-05,10,6.0,1969,0.0,0.0
0.14894,Castle Keep,105,Action,1969-10-01,10,4.6,1969,0.0,0.0
0.141056,Hercules in New York,91,Action,1969-02-23,30,4.0,1969,0.0,0.0
0.141028,The Oblong Box,91,Horror,1969-06-11,13,5.3,1969,1040246.235,0.0
0.130308,The Prime of Miss Jean Brodie,116,Drama,1969-02-24,16,5.8,1969,0.0,0.0
0.109424,DoppelgÃ¤nger,101,Science Fiction,1969-09-08,19,5.7,1969,0.0,0.0
0.041727,Downhill Racer,101,Drama,1969-11-06,12,5.5,1969,0.0,0.0
0.021121,Carry On Camping,88,Comedy,1969-05-29,11,6.4,1969,0.0,0.0
0.002757,Bambi Meets Godzilla,2,Animation,1969-01-01,12,5.6,1969,0.0,0.0
1.697618,Grease,110,Music,1978-07-07,786,7.0,1978,20056204.17,607749015.3
1.5627,Jaws 2,116,Horror,1978-06-16,179,5.5,1978,66854013.9,628040000.8
1.210531,Dawn of the Dead,127,Horror,1978-09-02,306,7.2,1978,2172755.452,183848538.2
1.210324,Superman,143,Adventure,1978-12-14,518,6.7,1978,183848538.2,1003538977.0
1.198849,Halloween,91,Horror,1978-10-25,522,7.3,1978,1002810.208,233989048.6
